"REF_DATE","City","Immigrants","CPI_current","Adj_rent","Province","Net interprovincial migration","Net intraprovincial migration","Net non-permanent residents","Residual_deviation","Net_International_Migration","Births","Deaths","Natural_Growth","Population_Estimate","M_Income","Bachelor_Unit","One bedroom units","Three bedroom units","Two bedroom units","Crime severity index","Violent crime severity index","Average_Rent","Average_Rent_log","YoY_diff","Change_in_M_income","Labour force","Employment","Full-time employment","Part-time employment","Unemployment","Not in labour force","Unemployment_rate","Participation rate","Employment_rate","Vacancy_Rate","Housing starts","Housing under construction","Housing_completions","Percentage","Percentage3","Imm_pop","Change_Vacancy","Change_UnEm","Change_Participation","Imm_pop100","Log_Adj_Rent","Chng_Log_AdjR","Adj_M_Income","Group","avg_rent","avg_immigrants","avg_Net_imm","GDP_cma","DGUID","Value","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","GDP_pro","STATUS","SYMBOL","TERMINATED","DECIMALS","Population_Growth","Population_Growth_RD","PopG_Population","PopG_PRD","Change_Pop_g","Immigrants1","Change_Rent","Change_Imm","Change_Int_Migration","Pop_pop100","Pop_percentage"
2013,"London",1954,122.8,1069.9009907709,"Ontario",-1069,1597,371,-1097,1439,5148,3735,1413,494151,68800,593.333333333333,755.333333333333,1044.25,916.5,67.85,57.79,827.354166666667,6.7182328580848,0.0167588920918478,10600,260.7,238.3,186.2,52.1,22.4,147.9,8.6,63.8,58.3,3.2,2163,2096,1951,0.00474558666573977,0.0047702726310489,0.00397261053778656,-0.6,0,-1.3,0.397261053778656,6.97532139118479,0.00776087637228606,80334.1176470588,"Group2",1096.15518898377,6779.78378378378,6619.08108108108,21900,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",649490.1,NA,NA,NA,1,1783,2880,0.00360820882685657,0.00582817802655464,-740,-367,8.27123180075,-367,-477,0.360820882685657,0.362495628908569
2014,"London",2252,125.2,1069.63278753994,"Ontario",-876,1851,394,-1060,1725,5195,3931,1264,497055,73000,594.333333333333,770.666666666667,1065.25,943,66.31,47.34,843.3125,6.73733758919101,0.019104731106208,4200,258.8,239.6,187.4,52.2,19.2,152.4,7.4,62.9,58.3,2.7,1983,2078,2011,0.00397261053778656,0.00399520738683994,0.00455731142909758,-0.5,-1.2,-0.899999999999999,0.455731142909758,6.97507067933804,-0.00025071184674807,85238.2352941177,"Group1",1101.97838053709,6760.13513513513,6224.48648648649,22424,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",676838.4,NA,NA,NA,1,2113,3173,0.00425103861745682,0.00638359940046876,330,298,-0.268203230960125,298,286,0.425103861745682,0.427602089239929
2015,"London",1705,126.6,1069.79897314376,"Ontario",-672,2387,745,-1059,1702,5189,3978,1211,500624,60400,608,784,1074,945.5,65.96,56.94,852.875,6.74861299513559,0.0112754059445814,-12600,266.6,249,193.6,55.4,17.6,148.1,6.6,64.3,60,2.7,2104,2237,1937,0.00455731142909758,0.00457846414078574,0.00343020390097675,0,-0.800000000000001,1.4,0.343020390097675,6.97522603423855,0.000155354900504,70525.8823529412,"Group2",1118.3942242005,6037.02702702703,4321.54054054054,23167,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",706836.6,NA,NA,NA,1,2241,3300,0.00447641343603183,0.00659177346671354,128,-547,0.16618560381994,-547,-23,0.447641343603183,0.450855539125449
2016,"London",3265,128.4,1097.23812305296,"Ontario",327,3022,2228,-879,4773,5147,4005,1142,509009,56200,626,805,1124.75,993,68.16,59.77,887.1875,6.78805634666729,0.0394433515317028,-4200,263.8,245.2,194.8,50.4,18.6,157.4,7.1,62.6,58.2,2,3116,2426,2912,0.00343020390097675,0.00345036233863738,0.00652186071782416,-0.7,0.5,-1.7,0.652186071782415,7.00055150422446,0.0253254699859173,65621.7647058824,"Group1",1136.01222425697,8065.32432432432,7489.83783783784,23977,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",733760.7,NA,NA,NA,1,6242,7121,0.0122630444648326,0.0139899294511492,4001,1560,27.4391499092001,1560,3071,1.22630444648326,1.24684393876442
2017,"London",2305,130.4,1134.72788854806,"Ontario",560,3601,4128,NA,5926,5017,3967,1050,520146,64800,661.333333333333,844.333333333333,1201.25,1020.25,71.3,62.17,931.791666666667,6.83710925607877,0.0490529094114809,8600,264,247.4,194,53.4,16.5,167,6.3,61.3,57.4,1.6,3967,3908,2357,0.00652186071782416,0.00656868958163583,0.00452840715979482,-0.4,-0.8,-1.3,0.452840715979482,7.03414815539925,0.0335966511747898,75663.5294117647,"Group2",1151.14407332947,6814.2972972973,8378.78378378378,25536,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",764464.8,NA,NA,NA,1,7536,NA,0.0144882398403525,NA,1294,-960,37.4897654951001,-960,1153,1.44882398403525,1.48052392000927
2018,"London",2747,133.4,1172.42472513743,"Ontario",631,4072,4334,NA,6801,5122,4351,771,532421,66200,675.333333333333,919.25,1247,1098,76.59,63.18,984.895833333333,6.89253588261877,0.0554266265399956,1400,272.8,257.3,203.1,54.1,15.5,169,5.7,61.7,58.2,2,2679,2853,3713,0.00452840715979482,0.00460425389114385,0.00528120950656162,0.4,-0.6,0.400000000000006,0.528120950656162,7.06682929795028,0.0326811425510245,77298.2352941177,"Group2",1173.55346482164,7718.32432432432,10873.3243243243,27799,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",800375.6,NA,NA,NA,1,8203,NA,0.0154069805661309,NA,667,442,37.6968365893699,442,875,1.54069805661309,1.57705721086003
2019,"London",3057,136,1185.86721813726,"Ontario",481,2230,3478,NA,6199,5173,4349,824,542155,70800,707.333333333333,919.333333333333,1326.75,1109,76.01,64.85,1015.60416666667,6.9232389524872,0.0307030698684319,4600,271.5,256.1,204.5,51.6,15.4,181.3,5.7,60,56.6,1.7,3415,3628,2631,0.00528120950656162,0.0053967611574648,0.00574169689024287,-0.3,0,-1.7,0.574169689024287,7.07822961556419,0.0114003176139068,82669.4117647059,"Group2",1209.29839692634,8011.75675675676,11422.7837837838,28750,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",833628.8,NA,NA,NA,1,7504,NA,0.0138410602134076,NA,-699,310,13.4424929998299,310,-602,1.38410602134076,1.40941097364679
2006,"Montréal",36345,109.1,956.111365719524,"Quebec",-7667,-7022,3851,-3423,34760,41577,24782,16795,3787447,62100,482.333333333333,582.666666666667,885.75,676.75,103.59,117.93,656.875,6.48749374163122,0.0342953429057893,NA,2079,1899.9,1543.5,356.4,179.1,1009.5,8.6,67.3,61.5,3,22813,16107,24143,0.00972156388881881,0.00980620693370847,0.00968166514517969,0.8,NA,NA,0.968166514517969,6.86287439760523,0.0148592845286695,72510.8823529412,"Group2",1005.16881776368,6744.21621621622,5954.54054054054,NA,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",270172.5,NA,NA,NA,1,43888,47311,0.0115877529111298,0.0124915279342523,5947,125,14.102097806751,125,4691,1.15877529111298,1.16909869278208
2007,"Montréal",39106,111.5,959.208968609866,"Quebec",-9251,-7515,1398,-4662,36931,43944,26267,17677,3820627,61400,491,607,898.75,697.25,94.62,109.16,673.5,6.51248799585042,0.0249942542192025,-700,2103.4,1953.1,1590.5,362.6,150.3,1023.7,7.1,67.3,62.5,3.3,23233,15015,24361,0.00968166514517969,0.00975511428876641,0.0103251609857511,0.3,-1.5,0,1.03251609857511,6.86610895376328,0.00323455615805468,71693.5294117647,"Group2",1023.41733931241,6241.45945945946,5756.45945945946,NA,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",285583.3,NA,NA,NA,1,45357,50019,0.0118716116490827,0.0130918302153024,1469,2761,3.09760289034205,2761,2171,1.18716116490827,1.19756131240912
2008,"Montréal",39519,114.1,937.583406368683,"Quebec",-9188,-7506,6699,-4834,40652,45464,25881,19583,3859334,60300,500.666666666667,607.75,895,691.25,91.34,105.81,673.666666666667,6.51273542873551,0.00024743288509299,-1100,2121.4,1963,1598.2,364.9,158.4,1048.3,7.5,66.9,61.9,2.7,21927,13142,23808,0.0103251609857511,0.0104171467097922,0.0103435902012942,-0.6,0.4,-0.399999999999991,1.03435902012942,6.84330572068052,-0.0228032330827634,70409.1176470588,"Group2",1042.78287380281,6483.18918918919,6409.37837837838,NA,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",293744.8,NA,NA,NA,1,51047,55881,0.0132268935520999,0.0144794412714733,5690,413,-21.625562241183,413,3721,1.32268935520999,1.3360895999531
2009,"Montréal",40281,114.4,960.775859557109,"Quebec",-6427,-7467,12173,-4990,46946,46258,26057,20201,3907597,61100,514.333333333333,614.5,919.25,720.5,89.45,102.3,692.145833333333,6.53979667522591,0.0270612464903977,800,2157.6,1956.5,1590.8,365.7,201.2,1058.8,9.3,67.1,60.8,2.9,19251,12705,19486,0.0103435902012942,0.0104342054159438,0.0104372930666276,0.2,1.8,0.199999999999989,1.04372930666276,6.86774114509325,0.0244354244127294,71343.2352941177,"Group2",1060.69803085428,6315.64864864865,6902.13513513513,159420,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",293712.3,NA,NA,NA,1,60720,65710,0.0155389616687698,0.0168159613184266,9673,762,23.192453188426,762,6294,1.55389616687698,1.57332845511687
2010,"Montréal",44689,116.5,970.009012875537,"Quebec",-3342,-11157,6169,-5240,46399,46408,26892,19516,3953773,60300,528,622.5,957,739,82.97,98.5,711.625,6.56755108727125,0.0277544120453372,-800,2195.1,2000.9,1605.2,395.7,194.2,1067.4,8.8,67.3,61.3,3,22001,14779,19922,0.0104372930666276,0.0105430339051679,0.0114364403494014,0.1,-0.5,0.200000000000003,1.14364403494014,6.87730536307853,0.00956421798527973,70409.1176470588,"Group2",1065.58649808607,6957.18918918919,6834.97297297297,164564,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",306664.5,NA,NA,NA,1,62573,67813,0.0158261488456722,0.0171514651953969,1853,4408,9.23315331842798,4408,-547,1.58261488456722,1.60131661478909
2011,"Montréal",46348,119.9,968.522171253822,"Quebec",-4287,-11319,2928,-6372,43991,46545,27839,18706,3994492,62200,550.333333333333,651.5,974.5,748.75,79.85,98.07,731.270833333333,6.59478388816872,0.0272328008974769,1900,2192.6,2006.7,1617.2,389.4,185.9,1109,8.5,66.4,60.8,2.8,22719,17606,19866,0.0114364403494014,0.0115794590465609,0.0117224736979083,-0.2,-0.300000000000001,-0.899999999999991,1.17224736979083,6.87577137494829,-0.00153398813023653,72627.6470588235,"Group2",1063.9539744081,6691,6083.97297297297,172361,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",321047.4,NA,NA,NA,1,58410,64782,0.014622635368903,0.0162178319546015,-4163,1659,-1.48684162171503,1659,-2408,1.4622635368903,1.47732305319501
2012,"Montréal",46761,121.7,956.698233360723,"Quebec",-5810,-10058,4443,-11320,45018,46405,27072,19333,4031655,65700,541,663.75,957.25,770.75,75.1,88.78,733.1875,6.59740146726594,0.00261757909721627,3500,2226.3,2036.3,1645.4,390.9,189.9,1106.6,8.5,66.8,61.1,3.1,20591,19022,19092,0.0117224736979083,0.0118609979483555,0.011706369671037,0.3,0,0.399999999999991,1.1706369671037,6.86348801608549,-0.0122833588627964,76714.4117647059,"Group2",1075.36299014709,6636.13513513513,6686.89189189189,176507,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",328855.5,NA,NA,NA,1,58541,69861,0.0145203396619998,0.0173281195935664,131,413,-11.823937893099,413,1027,1.45203396619998,1.46554305278368
2013,"Montréal",47881,122.8,951.415241585234,"Quebec",-7802,-8152,1439,-11457,43313,46954,28179,18775,4066332,64000,555.666666666667,653,961.25,773,66.62,80.13,735.729166666667,6.60086207093513,0.00346060366919243,-1700,2265.9,2081.2,1674.4,406.7,184.7,1092.7,8.2,67.5,62,3.2,15632,16929,17394,0.011706369671037,0.0118269308834877,0.0118762642140759,0.1,-0.300000000000001,0.700000000000003,1.18762642140759,6.85795060403513,-0.00553741205036751,74729.4117647059,"Group2",1096.15518898377,6779.78378378378,6619.08108108108,183264,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",338213.8,NA,NA,NA,1,54286,65743,0.0133501150422543,0.0161676419928329,-4255,1120,-5.28299177548899,1120,-1705,1.33501150422543,1.34649418166981
2014,"Montréal",44169,125.2,935.291200745474,"Quebec",-10423,-7147,308,-11635,37377,46748,27751,18997,4093501,69700,571.333333333333,673.75,934.25,770.25,60.87,73.28,737.395833333333,6.6031248353004,0.00226276436526707,5700,2251.7,2068.9,1643.8,425,182.9,1126.8,8.1,66.6,61.2,3.8,18672,16695,18985,0.0118762642140759,0.0119867557626852,0.0108621234075329,0.6,-0.0999999999999996,-0.900000000000006,1.08621234075329,6.84085792544744,-0.0170926785876899,81385,"Group2",1101.97838053709,6760.13513513513,6224.48648648649,190227,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",348098.5,NA,NA,NA,1,45951,57586,0.0112253545314878,0.0140676648179639,-8335,-3712,-16.1240408397599,-3712,-5936,1.12253545314878,1.13003561932474
2015,"Montréal",39167,126.6,973.240587151132,"Quebec",-11585,-6499,-1718,-11940,29663,45991,29419,16572,4109712,64600,577.333333333333,690,1036.75,799.5,61.47,77.44,775.895833333333,6.65401827577765,0.0508934404772541,-5100,2262.7,2072.1,1661.1,411.1,190.5,1127.9,8.4,66.7,61.1,4.5,18744,20234,14749,0.0108621234075329,0.0109555505121346,0.00956809342418629,0.7,0.300000000000001,0.100000000000009,0.956809342418629,6.88063131488061,0.0397733894331758,75430,"Group2",1118.3942242005,6037.02702702703,4321.54054054054,194119,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",357758.8,NA,NA,NA,1,34650,46590,0.00843124773706771,0.0113365608101006,-11301,-5002,37.9493864056579,-5002,-7714,0.843124773706771,0.846463699410358
2016,"Montréal",46771,128.4,969.33651349948,"Quebec",-8226,-8455,799,-10620,40740,46015,28741,17274,4140425,65700,589.333333333333,690.5,1037.75,817.5,58.7,72.28,783.770833333333,6.66411667319938,0.0100983974217224,1100,2267.2,2092.3,1685.5,406.8,174.9,1145.8,7.7,66.4,61.3,4.6,17834,19022,19047,0.00956809342418629,0.00963202217625123,0.0113806028256968,0.0999999999999996,-0.7,-0.299999999999997,1.13806028256968,6.87661183075655,-0.00401948412406217,76714.4117647059,"Group2",1136.01222425697,8065.32432432432,7489.83783783784,200945,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",368634.6,NA,NA,NA,1,49788,60408,0.0120248525211784,0.0145898066019793,15138,7604,-3.90407365165197,7604,11077,1.20248525211784,1.21147175276516
2017,"Montréal",45013,130.4,1003.30789877301,"Quebec",-6162,-9517,14782,NA,53542,44643,29724,14919,4193207,67100,735,737.75,1022,800.75,59.05,74.41,823.875,6.71401881937288,0.0499021461735083,1400,2322.4,2171.2,1730,441.3,151.1,1132.2,6.5,67.2,62.8,2.9,24756,23440,20558,0.0113806028256968,0.0114256720591982,0.0108715892692175,-1.7,-1.2,0.799999999999997,1.08715892692175,6.91105771869337,0.0344458879368172,78349.1176470588,"Group2",1151.14407332947,6814.2972972973,8378.78378378378,211625,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",386407.5,NA,NA,NA,1,62299,NA,0.0148571248688653,NA,12511,-1758,33.97138527353,-1758,12802,1.48571248688653,1.50465230018658
2018,"Montréal",40648,133.4,984.811969015493,"Quebec",-4510,-12243,38347,NA,74252,44863,30723,14140,4264846,69200,642.666666666667,725.5,1089.5,851.5,58.21,71.92,827.291666666667,6.71815731321741,0.00413849384452281,2100,2374.4,2229.3,1814.1,415.2,145.2,1134.4,6.1,67.7,63.5,2,25000,26607,21650,0.0108715892692175,0.0109528356244914,0.00969377376313642,-0.9,-0.4,0.5,0.969377376313643,6.89245072854892,-0.0186069901444483,80801.1764705882,"Group2",1173.55346482164,7718.32432432432,10873.3243243243,221893,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",405613.6,NA,NA,NA,1,83882,NA,0.0196682365553176,NA,21583,-4365,-18.495929757517,-4365,20710,1.96682365553176,2.00042592698142
2019,"Montréal",37660,136,996.270526960785,"Quebec",-4342,-14117,40661,NA,73982,44389,30450,13939,4334308,70800,660.666666666667,745.25,1123.75,883.25,57.71,75.98,853.229166666667,6.74902817104181,0.0308708578244055,1600,2383.4,2250.1,1821.6,428.4,133.3,1181.5,5.6,66.9,63.1,1.6,25112,28904,23024,0.00969377376313642,0.00981734966821039,0.0088303305676219,-0.4,-0.5,-0.799999999999997,0.88303305676219,6.9040188341188,0.0115681055698769,82669.4117647059,"Group2",1209.29839692634,8011.75675675676,11422.7837837838,233996,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",425276.7,NA,NA,NA,1,83579,NA,0.0192831243188071,NA,-303,-2988,11.458557945292,-2988,-270,1.92831243188071,1.95971906136822
2006,"Oshawa",802,109.1,1192.54651695692,"Ontario",-454,4360,212,534,602,3637,2020,1617,344313,85200,620,758.333333333333,1036.25,862.666666666667,NA,NA,819.3125,6.70846557395803,0.0130014883922787,NA,188.5,175.9,145.7,30.2,12.6,84.2,6.7,69.1,64.5,4.2,2995,2207,2583,0.00304373477754414,0.00311530338595698,0.00237521249563162,0.9,NA,NA,0.237521249563162,7.08384622993204,-0.00643456998484115,99483.5294117647,"Group1",1005.16881776368,6744.21621621622,5954.54054054054,NA,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",536925.4,NA,NA,NA,1,1765,1231,0.00512614975327682,0.00357523532367352,-270,-204,-7.69826497454005,-204,-32,0.512614975327682,0.522724445734391
2007,"Oshawa",760,111.5,1172.90059790732,"Ontario",-591,3011,-160,-594,145,3695,2078,1617,347901,84500,617,771.666666666667,1011.75,893.75,NA,NA,823.541666666667,6.71361414538284,0.00514857142481251,-700,189.8,177.9,144.4,33.4,11.9,87.8,6.3,68.4,64.1,3.6,2389,1995,2598,0.00237521249563162,0.00242651619442385,0.00220729394475376,-0.6,-0.4,-0.699999999999989,0.220729394475376,7.0672351032957,-0.0166111266363353,98666.1764705882,"Group1",1023.41733931241,6241.45945945946,5756.45945945946,NA,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",560149.5,NA,NA,NA,1,1171,1765,0.00336590006927258,0.00507328234181563,-594,-42,-19.6459190496,-42,-457,0.336590006927258,0.340097527540348
2008,"Oshawa",849,114.1,1176.2705229331,"Ontario",-647,3582,261,-584,754,3882,2121,1761,352767,85600,644.333333333333,787.333333333333,1045,904,NA,NA,845.166666666667,6.73953384656696,0.0259197011841232,1100,194.8,181,145.4,35.6,13.8,87.8,7.1,68.9,64,4,1987,1478,2339,0.00220729394475376,0.00225082480882797,0.00244034940974588,0.4,0.8,0.5,0.244034940974588,7.07010413851197,0.0028690352162668,99950.5882352941,"Group1",1042.78287380281,6483.18918918919,6409.37837837838,NA,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",567992.1,NA,NA,NA,1,1868,2452,0.00529527988729104,0.00695076353513792,697,89,3.36992502578005,89,609,0.529527988729104,0.536934357762697
2009,"Oshawa",767,114.4,1180.18429487179,"Ontario",-710,3622,47,-549,505,3779,2140,1639,357274,83200,641,786.333333333333,1058.5,915,NA,NA,850.208333333333,6.74548141749196,0.00594757092499698,-2400,193.3,175.4,138.4,37,17.9,94.2,9.3,67.2,61,4.1,980,895,1563,0.00244034940974588,0.00246577968302097,0.00217423965393588,0.0999999999999996,2.2,-1.7,0.217423965393588,7.0734258873593,0.00332174884732872,97148.2352941177,"Group1",1060.69803085428,6315.64864864865,6902.13513513513,9652,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",557436.6,NA,NA,NA,1,1434,1983,0.00401372615975414,0.00555036190710771,-434,-82,3.91377193868993,-82,-249,0.401372615975414,0.406500608050073
2010,"Oshawa",863,116.5,1179.2717453505,"Ontario",-544,3991,-92,-520,538,3987,2220,1767,362506,81000,660.666666666667,805.666666666667,1065,929.25,NA,NA,865.145833333333,6.76289808617054,0.0174166686785799,-2200,204.2,183.6,146,37.6,20.6,88.5,10.1,69.8,62.7,2.8,1888,1222,1560,0.00217423965393588,0.00220465017346889,0.00241551302361773,-1.3,0.799999999999999,2.59999999999999,0.241551302361773,7.07265236197782,-0.00077352538147756,94579.4117647059,"Group1",1065.58649808607,6957.18918918919,6834.97297297297,10202,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",587627.9,NA,NA,NA,1,1761,2281,0.00485785062867925,0.00629230964453002,327,96,-0.912549521289975,96,33,0.485785062867925,0.492899007484452
2011,"Oshawa",672,119.9,1177.70044481512,"Ontario",-442,3405,50,-564,458,3913,2224,1689,367052,75700,671.333333333333,821,1098.25,966.25,NA,NA,889.208333333333,6.79033155376603,0.0274334675954844,-5300,205.6,188.3,152.2,36.1,17.3,91.8,8.4,69.1,63.3,1.7,1859,1231,1838,0.00241551302361773,0.00244637395221208,0.00185376242048407,-1.1,-1.7,-0.700000000000003,0.185376242048407,7.07131904054559,-0.00133332143222908,88390.8823529412,"Group1",1063.9539744081,6691,6083.97297297297,10859,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",616138.5,NA,NA,NA,1,1705,2269,0.0046451184028421,0.00618168542876759,-56,-191,-1.57130053538003,-191,-80,0.46451184028421,0.470337042697224
2012,"Oshawa",795,121.7,1166.9418652424,"Ontario",-470,4484,207,-1108,547,4077,2294,1783,372288,96600,687.333333333333,840.666666666667,1108.25,941,NA,NA,894.3125,6.79605526666695,0.00572371290092821,20900,206.4,188.9,152.6,36.4,17.5,95.6,8.5,68.3,62.5,1.9,1803,1286,1759,0.00185376242048407,0.00188090933009399,0.00216590564824603,0.2,0.0999999999999996,-0.799999999999997,0.216590564824603,7.06214181548651,-0.00917722505908358,112794.705882353,"Group1",1075.36299014709,6636.13513513513,6686.89189189189,10647,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",634945.2,NA,NA,NA,1,1860,2968,0.00499613202681795,0.00797232250300842,155,123,-10.75857957272,123,89,0.499613202681795,0.506740189400957
