"REF_DATE","City","Immigrants","CPI_current","Adj_rent","Province","Net interprovincial migration","Net intraprovincial migration","Net non-permanent residents","Residual deviation","Net_International_Migration","Births","Deaths","Natural_Growth","Population_Estimate","M_Income","Bachelor_Unit","One bedroom units","Three bedroom units","Two bedroom units","Crime severity index","Violent crime severity index","Average_Rent","Average_Rent_log","YoY_diff","Change_in_M_income","Labour force","Employment","Full-time employment","Part-time employment","Unemployment","Not in labour force","Unemployment_rate","participation_rate","Employment_rate","Vacancy_Rate","Housing starts","Housing under construction","Housing_completions","Percentage","Percentage3","Imm_pop","Change_Vacancy","Change_UnEm","Change_Participation","Imm_pop100","Log_Adj_Rent","Chng_Log_AdjR","Adj_M_Income","Group","avg_rent","avg_immigrants","avg_Net_imm","GDP_cma","DGUID","Value","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","GDP_pro","STATUS","SYMBOL","TERMINATED","DECIMALS"
2008,"Hamilton",3835,114.1,1087.57471516214,"Ontario",-968,1265,1006,-1658,3825,7563,5738,1825,725665,80600,546,682.75,1015.25,881.75,77.75,88.72,781.4375,6.66113517225522,0.0264196889879926,-5200,393.2,369.1,293.4,75.7,24.1,200.5,6.1,66.2,62.2,3.1,3529,3102,2717,0.00531744078873286,0.00532939863483797,0.0053162289846072,-0.4,0,-0.599999999999994,0.53162289846072,6.99170546420022,0.00336902302013531,94112.3529411765,"Group2",1042.78287380281,6483.18918918919,6409.37837837838,NA,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",567992.1,NA,NA,NA,1
2009,"Hamilton",3663,114.4,1067.25560897436,"Ontario",-994,1476,1580,-1614,4061,7424,5664,1760,730354,83300,518.666666666667,678.25,1019.75,858.75,74.67,85.79,768.854166666667,6.64490131129626,-0.0162338609589572,2700,403.6,369.5,293.4,76.1,34.1,195.9,8.4,67.3,61.6,4,1860,2241,2721,0.0053162289846072,0.00533134259471648,0.00504778375696775,0.9,2.3,1.09999999999999,0.504778375696775,6.9728457811636,-0.0188596830366237,97265,"Group2",1060.69803085428,6315.64864864865,6902.13513513513,25807,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",557436.6,NA,NA,NA,1
2010,"Hamilton",3952,116.5,1094.95894134478,"Ontario",-439,3149,401,-1593,3576,7604,5776,1828,736875,83100,532.666666666667,699,1075,906.5,71.53,81.18,803.291666666667,6.68871786925152,0.0438165579552612,-200,399.5,368.7,293.5,75.2,30.8,206.9,7.7,65.9,60.8,3.6,3562,2613,3178,0.00504778375696775,0.00507779576808765,0.0054110746295632,-0.4,-0.7,-1.39999999999999,0.54110746295632,6.9984721450588,0.0256263638952037,97031.4705882353,"Group2",1065.58649808607,6957.18918918919,6834.97297297297,26939,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",587627.9,NA,NA,NA,1
2011,"Hamilton",3454,119.9,1097.04774812344,"Ontario",-492,2601,277,-1463,2765,7358,5688,1670,741956,82600,554,738.25,1111.5,909.5,64.91,74.89,828.3125,6.7193904986409,0.0306726293893744,-500,400,374.3,296.7,77.6,25.8,212.3,6.5,65.3,61.1,3.4,2462,2354,2717,0.0054110746295632,0.00544603915029662,0.00468736217133164,-0.2,-1.2,-0.600000000000009,0.468736217133164,7.00037798542046,0.00190584036166097,96447.6470588235,"Group2",1063.9539744081,6691,6083.97297297297,28198,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",616138.5,NA,NA,NA,1
2012,"Hamilton",3624,121.7,1091.26068200493,"Ontario",-577,3685,245,-1569,2404,7618,5839,1779,747678,77900,572,751,1102,920.25,61.12,62.87,836.3125,6.72900234706521,0.00961184842430995,-4700,403.9,376.1,300.1,76,27.8,214.1,6.9,65.4,60.9,3.5,2969,2176,3169,0.00468736217133164,0.00472921350468403,0.00488438667522063,0.1,0.4,0.100000000000009,0.488438667522063,6.99508889588476,-0.00528908953570273,90959.705882353,"Group2",1075.36299014709,6636.13513513513,6686.89189189189,28863,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",634945.2,NA,NA,NA,1
2013,"Hamilton",3590,122.8,1119.49904994571,"Ontario",-879,3491,-247,-1570,2298,7494,6062,1432,752450,76500,591.333333333333,784.5,1130,957,55.53,60.49,865.708333333333,6.76354805429684,0.0345457072316329,-1400,398.7,372.6,292.2,80.4,26.1,223.7,6.5,64.1,59.9,3.4,2709,2527,2359,0.00488438667522063,0.00491806615776081,0.00480153221039003,-0.1,-0.4,-1.30000000000001,0.480153221039003,7.02063658739683,0.0255476915120711,89325,"Group2",1096.15518898377,6779.78378378378,6619.08108108108,29533,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",649490.1,NA,NA,NA,1
2014,"Hamilton",3378,125.2,1120.57900692226,"Ontario",-773,3588,-427,-1545,1824,7620,6236,1384,756928,78700,595.666666666667,791.5,1167,979.75,51.47,56.37,883.479166666667,6.78386771102521,0.0203196567283701,2200,402.1,378.1,304.1,74.1,24,224.3,6,64.2,60.4,2.1,2832,2731,2635,0.00480153221039003,0.00483856185542,0.00448933483952422,-1.3,-0.5,0.100000000000009,0.448933483952422,7.02160080117225,0.00096421377541489,91893.8235294118,"Group2",1101.97838053709,6760.13513513513,6224.48648648649,31231,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",676838.4,NA,NA,NA,1
2015,"Hamilton",2860,126.6,1182.14119273302,"Ontario",-390,2946,228,-1465,1803,7777,6320,1457,761279,83500,613,856.5,1233.75,1066.5,51.39,55.7,942.4375,6.84846960412601,0.0646018931008046,4800,402.3,380.8,311.9,68.9,21.5,228,5.3,63.8,60.4,3.4,2054,2042,2722,0.00448933483952422,0.00451798768988789,0.00377843070939376,1.3,-0.7,-0.400000000000006,0.377843070939376,7.07508264322897,0.0534818420567262,97498.5294117647,"Group2",1118.3942242005,6037.02702702703,4321.54054054054,32859,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",706836.6,NA,NA,NA,1
2016,"Hamilton",4375,128.4,1205.19697559709,"Ontario",2,3079,1015,-1193,4308,7771,6264,1507,768982,80900,682.666666666667,913.5,1231.75,1070,54.29,66.73,974.479166666667,6.8819031402344,0.0334335361083848,-2600,405,380.6,304.2,76.4,24.4,231.2,6,63.7,59.8,3.8,3269,3227,2075,0.00377843070939376,0.00380091700445212,0.00574690750697182,0.4,0.7,-0.0999999999999943,0.574690750697182,7.09439829779157,0.0193156545626003,94462.6470588235,"Group1",1136.01222425697,8065.32432432432,7489.83783783784,33197,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",733760.7,NA,NA,NA,1
2017,"Hamilton",3294,130.4,1232.78546779141,"Ontario",163,2543,2505,NA,4848,7593,6557,1036,777572,84800,656,940.25,1314.25,1138.75,60.22,76.95,1012.3125,6.91999259664662,0.0380894564122158,3900,432.9,411.1,328.2,82.9,21.8,211.4,5,67.2,63.8,2.3,2893,3603,2508,0.00574690750697182,0.00577994208167752,0.00428358531148974,-1.5,-1,3.5,0.428358531148974,7.1170314959671,0.0226331981755239,99016.4705882353,"Group2",1151.14407332947,6814.2972972973,8378.78378378378,34673,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",764464.8,NA,NA,NA,1
2018,"Hamilton",4178,133.4,1300.54204147926,"Ontario",-249,1669,2278,NA,5387,7734,6899,835,785214,86500,815.333333333333,997.75,1375.75,1181.25,58.25,67.44,1092.52083333333,6.99624299620059,0.0762503995539729,1700,428.7,407.4,319.2,88.2,21.3,223.5,5,65.7,62.5,3.1,3616,4654,2504,0.00428358531148974,0.00432692876067775,0.00537313586394572,0.8,0,-1.5,0.537313586394572,7.1705364115321,0.0535049155649991,101001.470588235,"Group1",1173.55346482164,7718.32432432432,10873.3243243243,36720,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",800375.6,NA,NA,NA,1
2019,"Hamilton",4492,136,1326.71464460785,"Ontario",27,2980,2669,NA,6248,7567,6626,941,795410,89500,826.666666666667,1056.25,1413,1249,60.12,73.93,1136.22916666667,7.03547031015675,0.0392273139561592,3000,433.3,414.8,332.5,82.3,18.5,226.9,4.3,65.6,62.8,3.9,3204,5296,2541,0.00537313586394572,0.00543315708300064,0.00572073345610241,0.8,-0.7,-0.100000000000009,0.572073345610241,7.19046097323373,0.0199245617016359,104504.411764706,"Group2",1209.29839692634,8011.75675675676,11422.7837837838,37578,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",833628.8,NA,NA,NA,1
2020,"Hamilton",4092,137,1387.64057177615,"Ontario",-148,5107,1965,NA,5457,7731,7035,696,806522,NA,902.333333333333,1125,1463.5,1297.75,55.77,76.98,1197.14583333333,7.08769553049569,0.0522252203389408,NA,422.1,384.1,317,67,38,241.9,9,63.6,57.8,3.6,3431,5697,2971,0.00572073345610241,0.005776956989192,0.00514451666436178,-0.3,4.7,-1.99999999999999,0.514451666436178,7.2353601534806,0.0448991802468628,NA,"Group2",1258.69715427106,7215.78378378378,8623.56756756757,37037,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",820962.4,NA,NA,NA,1
2021,"Hamilton",3763,141.6,1411.55555555556,"Ontario",-1000,4277,-1932,NA,1318,7589,7310,279,811396,NA,935.666666666667,1165.75,1559.25,1374,57.37,76.05,1258.66666666667,7.13780823859728,0.0501127081015937,NA,440,409.6,327.3,82.4,30.3,227.2,6.9,66,61.4,2.6,4187,6881,3003,0.00514451666436178,0.00521131818841743,0.00466571277658886,-1,-2.1,2.4,0.466571277658886,7.2524476061507,0.0170874526701041,NA,"Group2",1277.7824986003,5870.43243243243,4056.16216216216,NA,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",NA,"..",NA,NA,1
2022,"Hamilton",7879,151.2,1373.87731481482,"Ontario",-2578,4052,1827,NA,8736,7875,7642,233,821839,NA,954,1275.25,1566.75,1436.5,57.65,75.03,1308.125,7.17635009320026,0.0385418546029817,NA,440.3,418.6,336.6,82,21.7,233.1,4.9,65.4,62.2,1.8,3530,7025,3163,0.00466571277658886,0.00473089350146465,0.00971042499593294,-0.8,-2,-0.599999999999994,0.971042499593294,7.22539217826787,-0.027055427882833,NA,"Group2",1268.84790296249,12575.2972972973,16641.4864864865,NA,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",NA,"..",NA,NA,1
2002,"Kelowna",276,100,970.532666666667,"British Columbia",-28,2063,127,-170,18,1295,1347,-52,156041,NA,477.666666666667,559,742.25,665.75,NA,NA,611.166666666667,6.41536969884327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1591,1034,1331,NA,NA,NA,NA,NA,NA,NA,6.87784506166822,NA,NA,NA,1009.56116441441,6814.24324324324,6484.81081081081,NA,"2016A000259","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62463299","10.1.1",131323,NA,NA,NA,1
2003,"Kelowna",207,102.8,962.53834306096,"British Columbia",829,2243,100,-140,-452,1326,1352,-26,158495,NA,482.666666666667,575,747.75,687,NA,NA,623.104166666667,6.43471370652295,0.0193440076796785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2137,1491,1681,NA,NA,0.00132657442595215,-1,NA,NA,0.132657442595215,6.86957390231492,-0.00827115935329381,NA,NA,1009.59369340157,5273.48648648649,4959.81081081081,NA,"2016A000259","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62463299","10.1.1",138589.3,NA,NA,NA,1
2004,"Kelowna",387,104.7,964.472381407195,"British Columbia",1272,1487,40,-112,180,1359,1460,-101,161221,NA,467,588.333333333333,777.75,710.5,NA,NA,635.895833333333,6.45503476585896,0.0203210593360117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2224,1935,1784,0.00132657442595215,NA,0.00244171740433452,0,NA,NA,0.244171740433452,6.87158119679551,0.00200729448058379,NA,"Group1",1006.86523271122,6263.10810810811,5147.37837837838,NA,"2016A000259","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62463299","10.1.1",150846.6,NA,NA,NA,1
2005,"Kelowna",401,107,987.522040498442,"British Columbia",1209,1249,89,-80,251,1347,1432,-85,163765,NA,497,615.333333333333,801.25,748,NA,NA,665.395833333333,6.50038210166717,0.0453473358082039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2755,2754,1936,0.00244171740433452,0.00248011740504098,0.00248726902822833,0,NA,NA,0.248726902822833,6.89519881601829,0.0236176192227884,NA,"Group1",1001.016374786,6384.05405405405,5261.48648648649,NA,"2016A000259","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62463299","10.1.1",162714.9,NA,NA,NA,1
2006,"Kelowna",379,109.1,1021.33799266728,"British Columbia",1547,1810,-131,-78,100,1445,1466,-21,167123,NA,524,633.5,858.5,790.75,142.05,100.94,701.6875,6.553488148219,0.0531060465518332,NA,85,79.9,63.8,16,5.2,46.8,6.1,64.5,60.6,1,2692,3083,2329,0.00248726902822833,0.00253004826650683,0.00231429182059659,0,NA,NA,0.231429182059659,6.92886880419301,0.0336699881747151,NA,"Group1",1005.16881776368,6744.21621621622,5954.54054054054,NA,"2016A000259","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62463299","10.1.1",175334.3,NA,NA,NA,1
2007,"Kelowna",457,111.5,1096.5567264574,"British Columbia",2218,1184,204,-16,422,1542,1478,64,170995,NA,568,678.75,990.5,842.5,129.3,98.54,769.9375,6.64630934272219,0.0928211945031938,NA,84.3,80.4,61.1,19.3,3.9,50.9,4.6,62.3,59.4,0,2805,3873,2015,0.00231429182059659,0.00235081037830059,0.00273451290366975,-1,-1.5,-2.2,0.273451290366975,6.99993030063505,0.071061496442046,NA,"Group1",1023.41733931241,6241.45945945946,5756.45945945946,NA,"2016A000259","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62463299","10.1.1",184393.5,NA,NA,NA,1
2008,"Kelowna",612,114.1,1177.95223488168,"British Columbia",2214,1093,386,-14,827,1577,1530,47,175162,NA,624,753.5,1054.25,953.75,125.98,109.67,846.375,6.74096252380581,0.0946531810836166,NA,90.9,86.2,67.4,18.8,4.7,47.9,5.2,65.5,62.1,0.2,2257,2759,3142,0.00273451290366975,0.00279058406863493,0.00357905201906488,0.2,0.600000000000001,3.2,0.357905201906489,7.07153281575081,0.0716025151157602,NA,"Group1",1042.78287380281,6483.18918918919,6409.37837837838,NA,"2016A000259","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62463299","10.1.1",191421.5,NA,NA,NA,1
2009,"Kelowna",545,114.4,1113.95979020979,"British Columbia",1212,1040,513,-7,783,1653,1513,140,178330,NA,584,706.75,1031.25,888,121.8,104.51,802.5,6.68773185500417,-0.0532306688016382,NA,95.6,87.1,66.5,20.6,8.5,46.2,8.9,67.4,61.4,2.9,657,1354,1942,0.00357905201906488,0.00366197351651179,0.00311140544181957,2.7,3.7,1.90000000000001,0.311140544181957,7.01567632487151,-0.0558564908793056,NA,"Group1",1060.69803085428,6315.64864864865,6902.13513513513,6586,"2016A000259","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62463299","10.1.1",182953.4,NA,NA,NA,1
2010,"Kelowna",641,116.5,1101.88798283262,"British Columbia",1245,1049,166,-33,625,1741,1522,219,181435,NA,587,717.5,1041.75,887.25,112.45,95.88,808.375,6.69502605976676,0.00729420476258635,NA,101.7,93.4,70,23.4,8.4,42.8,8.3,70.3,64.6,3.4,957,989,1453,0.00311140544181957,0.00318722769671628,0.00359445970952728,0.5,-0.6,2.89999999999999,0.359445970952728,7.00478033557404,-0.010895989297472,NA,"Group1",1065.58649808607,6957.18918918919,6834.97297297297,6584,"2016A000259","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62463299","10.1.1",190873.5,NA,NA,NA,1
2011,"Kelowna",500,119.9,1084.79670558799,"British Columbia",873,1086,-135,-26,192,1638,1579,59,183619,NA,586,712,1073.25,905,98.34,86.57,819.0625,6.70816039351773,0.0131343337509682,NA,100.4,92.4,66.1,26.4,7.9,46.4,7.9,68.4,63,2.9,934,1043,1117,0.00359445970952728,0.00365946951964467,0.00275580786507565,-0.5,-0.4,-1.89999999999999,0.275580786507565,6.98914788029729,-0.0156324552767453,NA,"Group1",1063.9539744081,6691,6083.97297297297,6699,"2016A000259","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62463299","10.1.1",202033.2,NA,NA,NA,1
2012,"Kelowna",598,121.7,1095.58299096138,"British Columbia",452,1496,-140,486,50,1629,1595,34,186137,NA,592,732,1125,909.5,104.61,85.65,839.625,6.73295536358703,0.0247949700693031,NA,99.3,92.7,68,24.7,6.5,49.6,6.5,66.7,62.3,3.9,836,925,971,0.00275580786507565,0.00280379072506028,0.00325674358318039,1,-1.4,-1.7,0.325674358318039,6.99904191240658,0.00989403210929041,NA,"Group1",1075.36299014709,6636.13513513513,6686.89189189189,7177,"2016A000259","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62463299","10.1.1",206590.6,NA,NA,NA,1
2013,"Kelowna",533,122.8,1110.25834690554,"British Columbia",471,1464,246,479,568,1602,1591,11,189130,NA,606,730.75,1155.5,942,87.63,63.27,858.5625,6.75525947908542,0.0223041154983958,NA,98.2,91.6,71.3,20.3,6.6,53.3,6.7,64.8,60.5,1.7,1013,965,974,0.00325674358318039,0.00329594620663047,0.00286348227380908,-2.2,0.2,-1.90000000000001,0.286348227380908,7.01234801218542,0.013306099778835,NA,"Group1",1096.15518898377,6779.78378378378,6619.08108108108,7700,"2016A000259","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62463299","10.1.1",214088.8,NA,NA,NA,1
2014,"Kelowna",651,125.2,1114.18430511182,"British Columbia",1612,1457,246,475,566,1629,1610,19,193259,NA,613,759.75,1190.5,950.5,88.6,59.3,878.4375,6.77814476110085,0.0228852820154266,NA,99.1,93.5,71.8,21.7,5.6,55.8,5.7,64,60.4,0.9,1311,1225,1053,0.00286348227380908,0.00290274971544339,0.00344207687833765,-0.8,-1,-0.799999999999997,0.344207687833765,7.01587785124789,0.0035298390624714,NA,"Group1",1101.97838053709,6760.13513513513,6224.48648648649,8320,"2016A000259","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62463299","10.1.1",225863.3,NA,NA,NA,1
2015,"Kelowna",531,126.6,1089.08451816746,"British Columbia",2595,1401,318,457,570,1704,1681,23,198305,NA,631,775.5,1084.25,982.25,98.6,72.12,868.25,6.76647969162418,-0.0116650694766678,NA,103.1,96.6,76.6,20,6.5,56,6.3,64.8,60.7,0.7,1280,1383,1118,0.00344207687833765,0.00349742394043097,0.00274760813209217,-0.2,0.6,0.799999999999997,0.274760813209217,6.99309273072714,-0.0227851205207461,NA,"Group1",1118.3942242005,6037.02702702703,4321.54054054054,8556,"2016A000259","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62463299","10.1.1",231725.3,NA,NA,NA,1
2016,"Kelowna",722,128.4,1175.69509345794,"British Columbia",2770,1238,839,466,1280,1715,1775,-60,203999,NA,710,816.25,1236,1040.25,98.34,63.2,950.625,6.85711966301356,0.0906399713893737,NA,105.3,97,74.3,22.7,8.3,58.3,7.9,64.4,59.3,0.6,2196,1794,1783,0.00274760813209217,0.00280759266113255,0.00364085625677618,-0.1,1.6,-0.399999999999991,0.364085625677618,7.06961482057073,0.0765220898435892,NA,"Group1",1136.01222425697,8065.32432432432,7489.83783783784,9126,"2016A000259","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62463299","10.1.1",243317.1,NA,NA,NA,1
2017,"Kelowna",539,130.4,1283.37455265849,"British Columbia",2169,1726,738,NA,990,1605,2013,-408,208476,NA,859,936.666666666667,1295.75,1124,95.19,59.5,1053.85416666667,6.9602093577321,0.103089694718543,NA,112.8,106.3,80.1,26.2,6.4,54.9,5.7,67.3,63.4,0.2,3577,3875,1498,0.00364085625677618,0.00373591915512344,0.00264216981455791,-0.4,-2.2,2.89999999999999,0.264216981455791,7.15724825705259,0.0876334364818536,NA,"Group1",1151.14407332947,6814.2972972973,8378.78378378378,9659,"2016A000259","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62463299","10.1.1",260220.3,NA,NA,NA,1
2018,"Kelowna",726,133.4,1337.3453898051,"British Columbia",1945,1536,1534,NA,1942,1756,1824,-68,213831,NA,890,1003,1373.25,1227.5,100.79,49.76,1123.4375,7.02414846034947,0.0639391026173666,NA,114.5,109.2,84.3,24.9,5.3,57.8,4.6,66.5,63.4,1.9,2555,4098,2351,0.00264216981455791,0.00271803534958776,0.00348241524204225,1.7,-1.1,-0.799999999999997,0.348241524204225,7.19844187568098,0.0411936186283928,NA,"Group1",1173.55346482164,7718.32432432432,10873.3243243243,10360,"2016A000259","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62463299","10.1.1",274392.4,NA,NA,NA,1
2019,"Kelowna",835,136,1440.65753676471,"British Columbia",1870,1549,1157,NA,1733,1563,1946,-383,218600,NA,968,1095,1550.25,1322,121.16,83.16,1233.8125,7.11786424802589,0.0937157876764205,NA,118.4,113.4,86.6,26.8,4.9,58.2,4.1,67,64.2,2.7,2225,2903,3422,0.00348241524204225,0.00355884097471066,0.00390495297688361,0.8,-0.5,0.5,0.390495297688361,7.27285491110287,0.0744130354218919,NA,"Group1",1209.29839692634,8011.75675675676,11422.7837837838,10911,"2016A000259","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62463299","10.1.1",286182.1,NA,NA,NA,1
2020,"Kelowna",865,137,1500.60687347932,"British Columbia",2185,1704,554,NA,1328,1687,1975,-288,223529,NA,1038,1144.66666666667,1665.25,1330.5,115.42,96.83,1294.60416666667,7.16596026460358,0.0480960165776914,NA,116.3,108.1,84.2,23.9,8.3,64.2,7.1,64.4,59.9,2.1,1794,2479,2223,0.00390495297688361,0.00400525719986953,0.00395699908508692,-0.6,3,-2.59999999999999,0.395699908508692,7.31362488758849,0.0407699764856213,NA,"Group1",1258.69715427106,7215.78378378378,8623.56756756757,11267,"2016A000259","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62463299","10.1.1",287201.8,NA,NA,NA,1
2021,"Kelowna",686,141.6,1554.70639124294,"British Columbia",3055,1809,372,NA,1064,1699,2153,-454,229003,NA,1020,1234.5,1857,1433.75,122.8,105.81,1386.3125,7.23440262331101,0.0684423587074301,NA,115,108.5,84.1,24.4,6.5,69.1,5.7,62.5,58.9,0.6,3266,3583,2140,0.00395699908508692,0.00404525068862794,0.00306895302175557,-1.5,-1.4,-1.90000000000001,0.306895302175557,7.34904199086442,0.0354171032759325,NA,"Group1",1277.7824986003,5870.43243243243,4056.16216216216,NA,"2016A000259","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62463299","10.1.1",NA,"..",NA,NA,1
2022,"Kelowna",2021,151.2,1638.54398148148,"British Columbia",2770,1719,590,NA,2553,1697,2269,-572,235473,NA,1106,1340.25,2192,1602.25,128.02,107.4,1560.125,7.35252122523862,0.118118601927609,NA,115,109.6,86.1,23.5,5.4,73.6,4.7,61,58.1,1.2,3382,4565,2392,0.00306895302175557,0.00313815187557182,0.00882521189678738,0.6,-1,-1.5,0.882521189678738,7.40156331030622,0.0525213194417971,NA,"Group1",1268.84790296249,12575.2972972973,16641.4864864865,NA,"2016A000259","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62463299","10.1.1",NA,"..",NA,NA,1
